order_item_id,order_id,menu_item_id,quantity,unit_price,discount_amount,line_total,quarantine_reason
403008,40301,48,1,445.99,0.0,445.99,Unknown order_id
403009,40301,8,1,490.04,0.0,490.04,Unknown order_id
403010,40301,28,2,784.75,0.0,1569.5,Unknown order_id
412141,41215,69,2,259.05,0.0,518.1,Unknown order_id
412142,41215,129,1,227.13,0.0,227.13,Unknown order_id
412143,41215,9,1,376.95,0.0,376.95,Unknown order_id
412144,41215,9,3,362.65,0.0,1087.95,Unknown order_id
412145,41215,69,1,272.23,0.0,272.23,Unknown order_id
412146,41215,9,1,377.05,0.0,377.05,Unknown order_id
412147,41215,69,3,259.0,0.0,777.0,Unknown order_id
412148,41215,69,1,248.32,0.0,248.32,Unknown order_id
412149,41215,149,1,399.03,0.0,399.03,Unknown order_id
412150,41215,9,1,356.54,0.0,356.54,Unknown order_id
412651,41266,65,1,808.6,0.0,808.6,Unknown order_id
412652,41266,25,1,1700.04,0.0,1700.04,Unknown order_id
412653,41266,125,2,1816.05,0.0,3632.1,Unknown order_id
412654,41266,105,3,1081.1,0.0,3243.3,Unknown order_id
412655,41266,105,2,1087.85,0.0,2175.7,Unknown order_id
412656,41266,5,2,1658.94,0.0,3317.88,Unknown order_id
412657,41266,45,1,592.98,0.0,592.98,Unknown order_id
412658,41266,105,1,1131.13,0.0,1131.13,Unknown order_id
412659,41266,125,1,1870.15,0.0,1870.15,Unknown order_id
412660,41266,5,1,1642.99,0.0,1642.99,Unknown order_id
416961,41697,83,1,380.57,0.0,380.57,Unknown order_id
416962,41697,103,1,872.86,0.0,872.86,Unknown order_id
416963,41697,103,3,811.39,0.0,2434.17,Unknown order_id
416964,41697,143,1,624.01,0.0,624.01,Unknown order_id
416965,41697,143,1,640.54,0.0,640.54,Unknown order_id
416966,41697,143,1,583.15,0.0,583.15,Unknown order_id
416967,41697,63,2,934.32,0.0,1868.64,Unknown order_id
416968,41697,43,2,772.89,0.0,1545.78,Unknown order_id
416969,41697,43,1,759.99,0.0,759.99,Unknown order_id
416970,41697,143,1,630.58,0.0,630.58,Unknown order_id
420661,42067,124,1,375.94,0.0,375.94,Unknown order_id
420662,42067,64,1,389.99,0.0,389.99,Unknown order_id
420663,42067,104,1,382.01,0.0,382.01,Unknown order_id
420664,42067,64,1,407.25,0.0,407.25,Unknown order_id
420665,42067,124,1,361.28,0.0,361.28,Unknown order_id
420666,42067,84,2,766.74,0.0,1533.48,Unknown order_id
420667,42067,144,1,417.19,0.0,417.19,Unknown order_id
420668,42067,124,1,353.99,0.0,353.99,Unknown order_id
420669,42067,124,1,376.5,0.0,376.5,Unknown order_id
420670,42067,104,2,375.53,0.0,751.06,Unknown order_id
424871,42488,63,1,916.53,274.96,916.53,Unknown order_id
424872,42488,103,1,841.86,0.0,841.86,Unknown order_id
424873,42488,103,2,868.58,0.0,1737.16,Unknown order_id
424874,42488,43,1,785.19,0.0,785.19,Unknown order_id
424875,42488,123,1,738.65,0.0,738.65,Unknown order_id
424876,42488,43,1,774.24,0.0,774.24,Unknown order_id
424877,42488,103,2,836.07,0.0,1672.14,Unknown order_id
424878,42488,43,2,756.17,0.0,1512.34,Unknown order_id
424879,42488,23,1,415.17,0.0,415.17,Unknown order_id
424880,42488,123,1,774.08,0.0,774.08,Unknown order_id
460361,46037,99,1,200.58,0.0,200.58,Unknown order_id
460362,46037,119,2,233.63,0.0,467.26,Unknown order_id
460363,46037,139,3,230.73,0.0,692.19,Unknown order_id
460364,46037,99,1,216.64,0.0,216.64,Unknown order_id
460365,46037,139,1,239.37,0.0,239.37,Unknown order_id
460366,46037,119,3,234.56,0.0,703.68,Unknown order_id
460367,46037,19,1,314.95,0.0,314.95,Unknown order_id
460368,46037,39,1,208.35,0.0,208.35,Unknown order_id
460369,46037,139,1,244.89,0.0,244.89,Unknown order_id
460370,46037,139,1,227.57,0.0,227.57,Unknown order_id
464021,46403,21,1,800.98,0.0,800.98,Unknown order_id
464022,46403,41,1,546.79,0.0,546.79,Unknown order_id
464023,46403,121,1,989.86,0.0,989.86,Unknown order_id
464024,46403,41,1,519.57,0.0,519.57,Unknown order_id
464025,46403,61,1,803.02,0.0,803.02,Unknown order_id
464026,46403,1,1,887.99,0.0,887.99,Unknown order_id
464027,46403,21,2,774.12,0.0,1548.24,Unknown order_id
464028,46403,101,1,694.46,0.0,694.46,Unknown order_id
464029,46403,1,2,942.51,0.0,1885.02,Unknown order_id
464030,46403,1,1,963.35,0.0,963.35,Unknown order_id
466991,46700,10,1,363.03,0.0,363.03,Unknown order_id
466992,46700,10,1,372.22,0.0,372.22,Unknown order_id
466993,46700,10,3,349.5,0.0,1048.5,Unknown order_id
466994,46700,90,3,353.25,0.0,1059.75,Unknown order_id
466995,46700,10,2,364.95,0.0,729.9,Unknown order_id
466996,46700,10,2,353.12,0.0,706.24,Unknown order_id
466997,46700,90,2,375.61,0.0,751.22,Unknown order_id
466998,46700,10,1,378.72,0.0,378.72,Unknown order_id
466999,46700,130,2,631.44,0.0,1262.88,Unknown order_id
467000,46700,130,1,638.96,0.0,638.96,Unknown order_id
469901,46991,90,1,358.21,0.0,358.21,Unknown order_id
469902,46991,90,1,374.33,0.0,374.33,Unknown order_id
469903,46991,150,1,697.63,0.0,697.63,Unknown order_id
469904,46991,110,1,388.95,0.0,388.95,Unknown order_id
469905,46991,10,2,369.47,0.0,738.94,Unknown order_id
469906,46991,10,1,356.64,0.0,356.64,Unknown order_id
469907,46991,130,3,678.12,0.0,2034.36,Unknown order_id
469908,46991,110,4,387.79,0.0,1551.16,Unknown order_id
469909,46991,110,2,415.14,0.0,830.28,Unknown order_id
469910,46991,130,1,656.04,0.0,656.04,Unknown order_id
470801,47081,6,1,797.05,0.0,797.05,Unknown order_id
470802,47081,26,1,1027.33,0.0,1027.33,Unknown order_id
470803,47081,66,1,812.57,0.0,812.57,Unknown order_id
470804,47081,6,1,765.28,0.0,765.28,Unknown order_id
470805,47081,6,1,756.86,0.0,756.86,Unknown order_id
470806,47081,6,3,740.63,0.0,2221.89,Unknown order_id
470807,47081,126,1,1332.69,66.63,1332.69,Unknown order_id
470808,47081,26,3,1026.64,0.0,3079.92,Unknown order_id
470809,47081,46,1,1313.19,0.0,1313.19,Unknown order_id
470810,47081,146,1,1154.3,0.0,1154.3,Unknown order_id
493871,49388,137,2,824.2,0.0,1648.4,Unknown order_id
493872,49388,57,1,699.08,0.0,699.08,Unknown order_id
493873,49388,17,2,573.14,0.0,1146.28,Unknown order_id
493874,49388,17,1,593.88,0.0,593.88,Unknown order_id
493875,49388,117,1,918.92,0.0,918.92,Unknown order_id
493876,49388,37,1,1117.72,0.0,1117.72,Unknown order_id
493877,49388,17,1,568.9,0.0,568.9,Unknown order_id
493878,49388,77,1,942.81,0.0,942.81,Unknown order_id
493879,49388,17,1,608.65,0.0,608.65,Unknown order_id
493880,49388,57,1,650.09,0.0,650.09,Unknown order_id
495171,49518,124,2,346.31,0.0,692.62,Unknown order_id
495172,49518,44,1,718.07,0.0,718.07,Unknown order_id
495173,49518,144,1,425.08,0.0,425.08,Unknown order_id
495174,49518,64,2,422.41,0.0,844.82,Unknown order_id
495175,49518,24,2,767.82,0.0,1535.64,Unknown order_id
495176,49518,124,3,366.21,0.0,1098.63,Unknown order_id
495177,49518,144,3,404.88,0.0,1214.64,Unknown order_id
495178,49518,24,2,778.98,0.0,1557.96,Unknown order_id
495179,49518,104,1,366.74,0.0,366.74,Unknown order_id
495180,49518,124,3,345.42,0.0,1036.26,Unknown order_id
496351,49636,62,1,1320.72,0.0,1320.72,Unknown order_id
496352,49636,142,1,1644.85,0.0,1644.85,Unknown order_id
496353,49636,22,2,875.65,350.26,1751.3,Unknown order_id
496354,49636,22,1,891.78,0.0,891.78,Unknown order_id
496355,49636,62,1,1277.68,0.0,1277.68,Unknown order_id
496356,49636,142,2,1631.77,0.0,3263.54,Unknown order_id
496357,49636,102,3,1600.77,0.0,4802.31,Unknown order_id
496358,49636,142,2,1713.1,0.0,3426.2,Unknown order_id
496359,49636,22,1,838.43,0.0,838.43,Unknown order_id
496360,49636,62,2,1302.76,0.0,2605.52,Unknown order_id
549111,54912,127,1,760.2,0.0,760.2,Unknown order_id
549112,54912,147,1,576.36,0.0,576.36,Unknown order_id
549113,54912,47,1,949.35,0.0,949.35,Unknown order_id
549114,54912,127,1,770.43,0.0,770.43,Unknown order_id
549115,54912,127,3,766.44,0.0,2299.32,Unknown order_id
549116,54912,127,1,763.0,0.0,763.0,Unknown order_id
549117,54912,127,2,779.55,0.0,1559.1,Unknown order_id
549118,54912,7,1,1020.56,0.0,1020.56,Unknown order_id
549119,54912,127,2,723.03,0.0,1446.06,Unknown order_id
549120,54912,47,1,978.32,0.0,978.32,Unknown order_id
551231,55124,47,1,950.9,0.0,950.9,Unknown order_id
551232,55124,127,2,767.89,0.0,1535.78,Unknown order_id
551233,55124,87,2,1083.98,0.0,2167.96,Unknown order_id
551234,55124,127,1,794.57,0.0,794.57,Unknown order_id
551235,55124,27,1,745.29,0.0,745.29,Unknown order_id
551236,55124,127,1,751.12,0.0,751.12,Unknown order_id
551237,55124,127,1,743.28,0.0,743.28,Unknown order_id
551238,55124,127,1,750.8,0.0,750.8,Unknown order_id
551239,55124,127,4,752.86,0.0,3011.44,Unknown order_id
551240,55124,107,1,930.25,0.0,930.25,Unknown order_id
555051,55506,94,1,713.9,0.0,713.9,Unknown order_id
555052,55506,74,1,424.13,0.0,424.13,Unknown order_id
555053,55506,94,2,709.48,0.0,1418.96,Unknown order_id
555054,55506,34,1,761.7,0.0,761.7,Unknown order_id
555055,55506,74,1,421.44,0.0,421.44,Unknown order_id
555056,55506,54,4,356.09,0.0,1424.36,Unknown order_id
555057,55506,94,1,750.43,0.0,750.43,Unknown order_id
555058,55506,114,1,876.74,0.0,876.74,Unknown order_id
555059,55506,114,1,851.37,0.0,851.37,Unknown order_id
555060,55506,74,1,435.61,0.0,435.61,Unknown order_id
565731,56574,53,3,465.53,0.0,1396.59,Unknown order_id
565732,56574,133,1,963.94,0.0,963.94,Unknown order_id
565733,56574,13,3,611.18,0.0,1833.54,Unknown order_id
565734,56574,33,1,906.62,0.0,906.62,Unknown order_id
565735,56574,13,1,633.89,0.0,633.89,Unknown order_id
565736,56574,13,4,611.57,0.0,2446.28,Unknown order_id
565737,56574,53,2,468.39,0.0,936.78,Unknown order_id
565738,56574,133,2,943.53,0.0,1887.06,Unknown order_id
565739,56574,113,1,454.1,0.0,454.1,Unknown order_id
565740,56574,113,1,450.86,0.0,450.86,Unknown order_id
576201,57621,43,1,737.19,0.0,737.19,Unknown order_id
576202,57621,43,2,770.29,0.0,1540.58,Unknown order_id
576203,57621,43,1,793.21,0.0,793.21,Unknown order_id
576204,57621,63,1,854.28,0.0,854.28,Unknown order_id
576205,57621,103,1,861.52,0.0,861.52,Unknown order_id
576206,57621,63,1,848.14,0.0,848.14,Unknown order_id
576207,57621,43,1,729.22,0.0,729.22,Unknown order_id
576208,57621,23,1,402.9,0.0,402.9,Unknown order_id
576209,57621,143,1,633.9,0.0,633.9,Unknown order_id
576210,57621,103,3,843.21,0.0,2529.63,Unknown order_id
583231,58324,77,1,983.17,0.0,983.17,Unknown order_id
583232,58324,37,1,1108.95,0.0,1108.95,Unknown order_id
583233,58324,77,1,983.35,0.0,983.35,Unknown order_id
583234,58324,77,1,953.35,0.0,953.35,Unknown order_id
583235,58324,137,1,863.99,0.0,863.99,Unknown order_id
583236,58324,117,1,872.53,0.0,872.53,Unknown order_id
583237,58324,17,1,597.59,0.0,597.59,Unknown order_id
583238,58324,17,2,597.08,0.0,1194.16,Unknown order_id
583239,58324,17,1,604.98,0.0,604.98,Unknown order_id
583240,58324,117,1,852.77,0.0,852.77,Unknown order_id
585181,58519,71,2,867.58,0.0,1735.16,Unknown order_id
585182,58519,31,1,505.85,151.75,505.85,Unknown order_id
585183,58519,91,3,784.05,0.0,2352.15,Unknown order_id
585184,58519,71,2,871.6,0.0,1743.2,Unknown order_id
585185,58519,71,2,857.87,0.0,1715.74,Unknown order_id
585186,58519,31,1,542.62,0.0,542.62,Unknown order_id
585187,58519,91,2,796.7,0.0,1593.4,Unknown order_id
585188,58519,91,1,733.68,0.0,733.68,Unknown order_id
585189,58519,71,1,913.18,0.0,913.18,Unknown order_id
585190,58519,131,1,649.77,0.0,649.77,Unknown order_id
593751,59376,114,1,874.02,0.0,874.02,Unknown order_id
593752,59376,114,1,871.92,0.0,871.92,Unknown order_id
593753,59376,34,1,794.24,0.0,794.24,Unknown order_id
593754,59376,14,1,405.84,0.0,405.84,Unknown order_id
593755,59376,74,1,438.71,0.0,438.71,Unknown order_id
593756,59376,14,2,428.15,0.0,856.3,Unknown order_id
593757,59376,74,2,446.97,0.0,893.94,Unknown order_id
593758,59376,114,2,871.61,0.0,1743.22,Unknown order_id
593759,59376,14,2,411.44,0.0,822.88,Unknown order_id
593760,59376,114,2,876.44,0.0,1752.88,Unknown order_id
603021,60303,14,1,428.41,0.0,428.41,Unknown order_id
603022,60303,114,1,811.14,0.0,811.14,Unknown order_id
603023,60303,134,2,736.41,0.0,1472.82,Unknown order_id
603024,60303,94,1,764.36,0.0,764.36,Unknown order_id
603025,60303,74,1,426.8,0.0,426.8,Unknown order_id
603026,60303,14,3,430.29,0.0,1290.87,Unknown order_id
603027,60303,54,1,341.34,0.0,341.34,Unknown order_id
603028,60303,14,1,407.01,0.0,407.01,Unknown order_id
603029,60303,14,1,402.21,0.0,402.21,Unknown order_id
603030,60303,34,2,773.02,0.0,1546.04,Unknown order_id
623441,62345,20,1,559.27,139.82,559.27,Unknown order_id
623442,62345,80,1,268.59,0.0,268.59,Unknown order_id
623443,62345,20,3,606.15,0.0,1818.45,Unknown order_id
623444,62345,40,3,689.66,0.0,2068.98,Unknown order_id
623445,62345,140,2,276.42,0.0,552.84,Unknown order_id
623446,62345,140,2,281.84,0.0,563.68,Unknown order_id
623447,62345,140,1,267.8,0.0,267.8,Unknown order_id
623448,62345,80,1,285.95,0.0,285.95,Unknown order_id
623449,62345,140,2,290.45,0.0,580.9,Unknown order_id
623450,62345,80,4,261.8,0.0,1047.2,Unknown order_id
630901,63091,19,1,316.02,0.0,316.02,Unknown order_id
630902,63091,139,1,228.05,0.0,228.05,Unknown order_id
630903,63091,119,1,237.0,0.0,237.0,Unknown order_id
630904,63091,139,1,222.73,0.0,222.73,Unknown order_id
630905,63091,139,3,232.5,0.0,697.5,Unknown order_id
630906,63091,139,1,233.67,0.0,233.67,Unknown order_id
630907,63091,19,1,322.13,0.0,322.13,Unknown order_id
630908,63091,79,1,199.57,0.0,199.57,Unknown order_id
630909,63091,119,1,242.25,0.0,242.25,Unknown order_id
630910,63091,139,1,224.97,0.0,224.97,Unknown order_id
661931,66194,34,1,760.26,0.0,760.26,Unknown order_id
661932,66194,114,1,824.01,0.0,824.01,Unknown order_id
661933,66194,114,2,820.35,0.0,1640.7,Unknown order_id
661934,66194,74,1,423.2,0.0,423.2,Unknown order_id
661935,66194,54,1,344.75,0.0,344.75,Unknown order_id
661936,66194,74,1,442.03,0.0,442.03,Unknown order_id
661937,66194,114,3,836.69,0.0,2510.07,Unknown order_id
661938,66194,114,1,842.99,0.0,842.99,Unknown order_id
661939,66194,54,1,342.59,0.0,342.59,Unknown order_id
661940,66194,14,2,405.75,0.0,811.5,Unknown order_id
678711,67872,59,1,357.02,0.0,357.02,Unknown order_id
678712,67872,139,1,224.99,0.0,224.99,Unknown order_id
678713,67872,139,3,244.75,0.0,734.25,Unknown order_id
678714,67872,139,2,240.86,0.0,481.72,Unknown order_id
678715,67872,139,4,224.85,0.0,899.4,Unknown order_id
678716,67872,119,1,236.19,0.0,236.19,Unknown order_id
678717,67872,99,2,217.61,0.0,435.22,Unknown order_id
678718,67872,139,1,224.43,0.0,224.43,Unknown order_id
678719,67872,19,1,303.46,0.0,303.46,Unknown order_id
678720,67872,139,3,227.21,0.0,681.63,Unknown order_id
678861,67887,115,1,1505.29,0.0,1505.29,Unknown order_id
678862,67887,75,2,666.89,0.0,1333.78,Unknown order_id
678863,67887,115,2,1534.37,0.0,3068.74,Unknown order_id
678864,67887,115,2,1460.9,0.0,2921.8,Unknown order_id
678865,67887,75,3,673.12,0.0,2019.36,Unknown order_id
678866,67887,95,3,1184.8,0.0,3554.4,Unknown order_id
678867,67887,115,1,1504.94,0.0,1504.94,Unknown order_id
678868,67887,115,1,1451.63,0.0,1451.63,Unknown order_id
678869,67887,75,2,703.16,0.0,1406.32,Unknown order_id
678870,67887,115,1,1461.94,0.0,1461.94,Unknown order_id
690711,69072,110,1,407.16,0.0,407.16,Unknown order_id
690712,69072,90,2,356.48,0.0,712.96,Unknown order_id
690713,69072,10,2,345.76,0.0,-691.52,Unknown order_id
690714,69072,110,3,408.29,0.0,1224.87,Unknown order_id
690715,69072,110,1,408.36,0.0,408.36,Unknown order_id
690716,69072,130,1,651.86,0.0,651.86,Unknown order_id
690717,69072,110,1,408.27,0.0,408.27,Unknown order_id
690718,69072,110,2,403.56,0.0,807.12,Unknown order_id
690719,69072,30,1,474.41,0.0,474.41,Unknown order_id
690720,69072,130,2,625.68,0.0,1251.36,Unknown order_id
715541,71555,11,1,1102.73,0.0,1102.73,Unknown order_id
715542,71555,131,1,624.76,0.0,624.76,Unknown order_id
715543,71555,51,1,953.46,0.0,953.46,Unknown order_id
715544,71555,31,1,498.64,0.0,498.64,Unknown order_id
715545,71555,11,2,1105.65,0.0,2211.3,Unknown order_id
715546,71555,71,2,904.26,0.0,1808.52,Unknown order_id
715547,71555,11,1,1188.76,0.0,1188.76,Unknown order_id
715548,71555,131,1,609.35,0.0,609.35,Unknown order_id
715549,71555,131,1,639.34,0.0,639.34,Unknown order_id
715550,71555,91,1,741.67,0.0,741.67,Unknown order_id
719111,71912,95,2,1248.39,0.0,2496.78,Unknown order_id
719112,71912,75,2,680.92,0.0,1361.84,Unknown order_id
719113,71912,115,1,1554.7,0.0,1554.7,Unknown order_id
719114,71912,115,2,1534.17,0.0,3068.34,Unknown order_id
719115,71912,95,1,1300.92,0.0,1300.92,Unknown order_id
719116,71912,115,1,1527.1,0.0,1527.1,Unknown order_id
719117,71912,55,1,1741.27,0.0,1741.27,Unknown order_id
719118,71912,35,1,826.28,0.0,826.28,Unknown order_id
719119,71912,15,1,1256.72,314.18,1256.72,Unknown order_id
719120,71912,95,1,1221.12,0.0,1221.12,Unknown order_id
723541,72355,39,2,215.17,0.0,430.34,Unknown order_id
723542,72355,139,1,224.42,0.0,224.42,Unknown order_id
723543,72355,59,1,364.19,0.0,364.19,Unknown order_id
723544,72355,79,1,197.76,0.0,197.76,Unknown order_id
723545,72355,39,1,225.38,0.0,225.38,Unknown order_id
723546,72355,119,2,239.76,0.0,479.52,Unknown order_id
723547,72355,119,1,232.62,0.0,232.62,Unknown order_id
723548,72355,119,1,239.9,0.0,239.9,Unknown order_id
723549,72355,139,1,236.4,0.0,236.4,Unknown order_id
723550,72355,99,1,203.3,0.0,203.3,Unknown order_id
743171,74318,124,2,362.6,0.0,725.2,Unknown order_id
743172,74318,144,1,403.04,0.0,403.04,Unknown order_id
743173,74318,64,1,405.95,0.0,405.95,Unknown order_id
743174,74318,4,1,382.41,0.0,382.41,Unknown order_id
743175,74318,124,1,358.77,0.0,358.77,Unknown order_id
743176,74318,24,1,777.87,0.0,777.87,Unknown order_id
743177,74318,24,1,782.41,0.0,782.41,Unknown order_id
743178,74318,44,1,720.42,0.0,720.42,Unknown order_id
743179,74318,104,1,397.78,0.0,397.78,Unknown order_id
743180,74318,64,1,423.79,0.0,423.79,Unknown order_id
760701,76071,130,2,644.04,0.0,1288.08,Unknown order_id
760702,76071,150,1,660.72,0.0,660.72,Unknown order_id
760703,76071,10,1,361.02,0.0,361.02,Unknown order_id
760704,76071,130,2,677.5,0.0,1355.0,Unknown order_id
760705,76071,10,1,370.49,0.0,370.49,Unknown order_id
760706,76071,10,3,356.08,0.0,1068.24,Unknown order_id
760707,76071,130,1,620.82,0.0,620.82,Unknown order_id
760708,76071,110,2,396.66,0.0,793.32,Unknown order_id
760709,76071,110,1,418.65,0.0,418.65,Unknown order_id
760710,76071,10,2,376.99,0.0,753.98,Unknown order_id
772601,77261,96,1,815.42,0.0,815.42,Unknown order_id
772602,77261,116,2,1044.88,0.0,2089.76,Unknown order_id
772603,77261,16,1,1011.41,0.0,1011.41,Unknown order_id
772604,77261,116,1,1041.22,0.0,1041.22,Unknown order_id
772605,77261,116,1,1010.06,0.0,1010.06,Unknown order_id
772606,77261,16,1,934.07,0.0,934.07,Unknown order_id
772607,77261,116,1,1108.17,0.0,1108.17,Unknown order_id
772608,77261,36,3,915.78,0.0,2747.34,Unknown order_id
772609,77261,76,1,756.49,0.0,756.49,Unknown order_id
772610,77261,116,1,1078.03,0.0,1078.03,Unknown order_id
774031,77404,18,1,582.72,0.0,582.72,Unknown order_id
774032,77404,78,3,395.81,0.0,1187.43,Unknown order_id
774033,77404,18,1,559.23,0.0,559.23,Unknown order_id
774034,77404,78,1,395.77,0.0,395.77,Unknown order_id
774035,77404,138,1,259.18,0.0,259.18,Unknown order_id
774036,77404,78,1,391.55,0.0,391.55,Unknown order_id
774037,77404,138,1,273.47,0.0,273.47,Unknown order_id
774038,77404,118,1,546.07,0.0,546.07,Unknown order_id
774039,77404,98,1,703.7,0.0,703.7,Unknown order_id
774040,77404,98,1,709.56,0.0,709.56,Unknown order_id
793571,79358,145,1,799.69,0.0,799.69,Unknown order_id
793572,79358,125,1,1851.05,0.0,1851.05,Unknown order_id
793573,79358,45,1,621.26,0.0,621.26,Unknown order_id
793574,79358,125,1,1784.38,0.0,1784.38,Unknown order_id
793575,79358,25,2,1633.15,0.0,3266.3,Unknown order_id
793576,79358,25,1,1677.82,0.0,1677.82,Unknown order_id
793577,79358,145,2,795.21,0.0,1590.42,Unknown order_id
793578,79358,105,2,1108.85,0.0,2217.7,Unknown order_id
793579,79358,145,1,837.36,0.0,837.36,Unknown order_id
793580,79358,125,2,1736.4,0.0,3472.8,Unknown order_id
797791,79780,127,3,770.85,0.0,2312.55,Unknown order_id
797792,79780,127,1,796.87,0.0,796.87,Unknown order_id
797793,79780,67,1,1047.97,0.0,1047.97,Unknown order_id
797794,79780,127,3,785.7,0.0,-2357.1,Unknown order_id
797795,79780,47,2,957.92,0.0,1915.84,Unknown order_id
797796,79780,27,1,696.1,0.0,696.1,Unknown order_id
797797,79780,107,2,925.27,0.0,1850.54,Unknown order_id
797798,79780,127,1,781.35,0.0,781.35,Unknown order_id
797799,79780,27,1,745.19,0.0,745.19,Unknown order_id
797800,79780,107,2,897.91,0.0,1795.82,Unknown order_id
828041,82805,22,3,870.07,0.0,2610.21,Unknown order_id
828042,82805,22,1,824.45,0.0,824.45,Unknown order_id
828043,82805,62,2,1323.2,0.0,2646.4,Unknown order_id
828044,82805,62,2,1337.41,0.0,2674.82,Unknown order_id
828045,82805,22,3,870.08,0.0,2610.24,Unknown order_id
828046,82805,62,2,1238.58,0.0,2477.16,Unknown order_id
828047,82805,22,1,868.93,0.0,868.93,Unknown order_id
828048,82805,82,2,1015.76,0.0,2031.52,Unknown order_id
828049,82805,22,1,840.9,0.0,840.9,Unknown order_id
828050,82805,142,1,1641.69,0.0,1641.69,Unknown order_id
831601,83161,81,1,897.06,134.56,897.06,Unknown order_id
831602,83161,1,1,884.64,0.0,884.64,Unknown order_id
831603,83161,1,2,949.18,0.0,1898.36,Unknown order_id
