order_item_id,order_id,menu_item_id,quantity,unit_price,line_discount,line_total,item_name,category_id,base_price,cost_price,restaurant_id,order_status,order_date,net_revenue,contribution
283,29,94,1,756.86,0.0,756.86,Menu Item 094,4,741.0,274.91,14,Completed,2025-06-14,756.86,481.95
284,29,14,3,421.31,0.0,1263.93,Menu Item 014,4,417.0,231.23,14,Completed,2025-06-14,1263.93,570.2400000000001
285,29,94,1,712.89,0.0,712.89,Menu Item 094,4,741.0,274.91,14,Completed,2025-06-14,712.89,437.97999999999996
286,29,74,1,424.17,0.0,424.17,Menu Item 074,4,430.0,155.9,14,Completed,2025-06-14,424.17,268.27
287,29,14,3,396.45,0.0,1189.35,Menu Item 014,4,417.0,231.23,14,Completed,2025-06-14,1189.35,495.65999999999997
288,29,94,3,705.84,0.0,2117.52,Menu Item 094,4,741.0,274.91,14,Completed,2025-06-14,2117.52,1292.79
289,29,14,1,419.4,0.0,419.4,Menu Item 014,4,417.0,231.23,14,Completed,2025-06-14,419.4,188.17
290,29,14,1,410.03,0.0,410.03,Menu Item 014,4,417.0,231.23,14,Completed,2025-06-14,410.03,178.79999999999998
291,30,127,1,792.56,0.0,792.56,Menu Item 127,7,760.0,334.08,7,Completed,2025-10-26,792.56,458.47999999999996
292,30,127,2,746.89,0.0,1493.78,Menu Item 127,7,760.0,334.08,7,Completed,2025-10-26,1493.78,825.62
293,30,127,1,754.38,0.0,754.38,Menu Item 127,7,760.0,334.08,7,Completed,2025-10-26,754.38,420.3
294,30,27,2,693.61,346.81,1387.22,Menu Item 027,7,719.0,337.71,7,Completed,2025-10-26,1040.41,364.9900000000001
295,30,127,1,783.68,0.0,783.68,Menu Item 127,7,760.0,334.08,7,Completed,2025-10-26,783.68,449.59999999999997
296,30,127,2,727.6,0.0,1455.2,Menu Item 127,7,760.0,334.08,7,Completed,2025-10-26,1455.2,787.0400000000001
297,30,7,1,1013.91,0.0,1013.91,Menu Item 007,7,998.0,477.57,7,Completed,2025-10-26,1013.91,536.3399999999999
298,30,67,1,1077.72,0.0,1077.72,Menu Item 067,7,1049.0,635.56,7,Completed,2025-10-26,1077.72,442.1600000000001
299,30,127,2,784.68,0.0,1569.36,Menu Item 127,7,760.0,334.08,7,Completed,2025-10-26,1569.36,901.1999999999999
300,30,127,2,744.94,0.0,1489.88,Menu Item 127,7,760.0,334.08,7,Completed,2025-10-26,1489.88,821.7200000000001
301,31,12,1,1411.83,0.0,1411.83,Menu Item 012,2,1481.0,783.1,12,Completed,2025-06-22,1411.83,628.7299999999999
302,31,112,3,1720.15,0.0,5160.45,Menu Item 112,2,1760.0,861.28,12,Completed,2025-06-22,5160.45,2576.6099999999997
303,31,112,1,1690.43,0.0,1690.43,Menu Item 112,2,1760.0,861.28,12,Completed,2025-06-22,1690.43,829.1500000000001
304,31,112,2,1774.47,0.0,3548.94,Menu Item 112,2,1760.0,861.28,12,Completed,2025-06-22,3548.94,1826.38
305,31,72,3,742.1,0.0,2226.3,Menu Item 072,2,719.0,275.78,12,Completed,2025-06-22,2226.3,1398.9600000000003
306,31,12,1,1475.0,0.0,1475.0,Menu Item 012,2,1481.0,783.1,12,Completed,2025-06-22,1475.0,691.9
307,31,52,1,847.04,0.0,847.04,Menu Item 052,2,839.0,463.6,12,Completed,2025-06-22,847.04,383.43999999999994
308,31,52,1,797.06,0.0,797.06,Menu Item 052,2,839.0,463.6,12,Completed,2025-06-22,797.06,333.4599999999999
309,31,112,3,1709.21,0.0,5127.63,Menu Item 112,2,1760.0,861.28,12,Completed,2025-06-22,5127.63,2543.79
310,31,112,1,1831.38,0.0,1831.38,Menu Item 112,2,1760.0,861.28,12,Completed,2025-06-22,1831.38,970.1000000000001
311,32,22,1,858.06,0.0,858.06,Menu Item 022,2,861.0,323.47,2,Completed,2025-06-14,858.06,534.5899999999999
312,32,22,2,882.03,0.0,1764.06,Menu Item 022,2,861.0,323.47,2,Completed,2025-06-14,1764.06,1117.12
313,32,102,3,1538.69,0.0,4616.07,Menu Item 102,2,1604.0,774.17,2,Completed,2025-06-14,4616.07,2293.56
314,32,22,3,894.22,134.13,2682.66,Menu Item 022,2,861.0,323.47,2,Completed,2025-06-14,2548.5299999999997,1578.1199999999997
315,32,22,4,855.34,0.0,3421.36,Menu Item 022,2,861.0,323.47,2,Completed,2025-06-14,3421.36,2127.48
316,32,22,2,830.68,0.0,1661.36,Menu Item 022,2,861.0,323.47,2,Completed,2025-06-14,1661.36,1014.4199999999998
317,32,102,1,1647.68,0.0,1647.68,Menu Item 102,2,1604.0,774.17,2,Completed,2025-06-14,1647.68,873.5100000000001
318,32,142,1,1625.38,0.0,1625.38,Menu Item 142,2,1669.0,919.35,2,Completed,2025-06-14,1625.38,706.0300000000001
319,32,22,2,818.33,0.0,1636.66,Menu Item 022,2,861.0,323.47,2,Completed,2025-06-14,1636.66,989.72
320,32,82,1,997.88,0.0,997.88,Menu Item 082,2,1026.0,601.45,2,Completed,2025-06-14,997.88,396.42999999999995
321,33,54,1,329.89,0.0,329.89,Menu Item 054,4,340.0,182.18,14,Completed,2025-10-28,329.89,147.70999999999998
322,33,114,1,854.35,0.0,854.35,Menu Item 114,4,843.0,544.89,14,Completed,2025-10-28,854.35,309.46000000000004
323,33,114,2,843.93,0.0,1687.86,Menu Item 114,4,843.0,544.89,14,Completed,2025-10-28,1687.86,598.0799999999999
324,33,14,2,423.78,0.0,847.56,Menu Item 014,4,417.0,231.23,14,Completed,2025-10-28,847.56,385.09999999999997
325,33,134,2,753.42,0.0,1506.84,Menu Item 134,4,738.0,288.34,14,Completed,2025-10-28,1506.84,930.16
326,33,74,1,414.69,0.0,414.69,Menu Item 074,4,430.0,155.9,14,Completed,2025-10-28,414.69,258.78999999999996
327,33,74,2,431.97,0.0,863.94,Menu Item 074,4,430.0,155.9,14,Completed,2025-10-28,863.94,552.1400000000001
328,33,14,1,429.87,0.0,429.87,Menu Item 014,4,417.0,231.23,14,Completed,2025-10-28,429.87,198.64000000000001
329,33,14,1,404.66,0.0,404.66,Menu Item 014,4,417.0,231.23,14,Completed,2025-10-28,404.66,173.43000000000004
330,33,114,2,819.5,0.0,1639.0,Menu Item 114,4,843.0,544.89,14,Completed,2025-10-28,1639.0,549.22
331,34,119,1,250.48,0.0,250.48,Menu Item 119,9,242.0,104.64,19,Completed,2025-12-10,250.48,145.83999999999997
332,34,19,3,325.22,0.0,975.66,Menu Item 019,9,311.0,179.99,19,Completed,2025-12-10,975.66,435.68999999999994
333,34,19,1,321.16,0.0,321.16,Menu Item 019,9,311.0,179.99,19,Completed,2025-12-10,321.16,141.17000000000002
334,34,139,2,224.77,0.0,449.54,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-10,449.54,194.46
335,34,139,1,242.76,0.0,242.76,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-10,242.76,115.21999999999998
336,34,139,2,242.42,0.0,484.84,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-10,484.84,229.75999999999996
337,34,139,2,242.38,0.0,484.76,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-10,484.76,229.67999999999998
338,34,139,1,230.97,0.0,230.97,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-10,230.97,103.42999999999999
339,34,139,1,241.63,0.0,241.63,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-10,241.63,114.08999999999999
340,34,99,1,214.61,0.0,214.61,Menu Item 099,9,209.0,111.74,19,Completed,2025-12-10,214.61,102.87000000000002
351,36,69,2,268.45,0.0,536.9,Menu Item 069,9,261.0,94.8,9,Completed,2025-05-01,536.9,347.29999999999995
352,36,109,1,485.7,48.57,485.7,Menu Item 109,9,476.0,221.43,9,Completed,2025-05-01,437.13,215.7
353,36,9,1,354.1,0.0,354.1,Menu Item 009,9,372.0,140.35,9,Completed,2025-05-01,354.1,213.75000000000003
354,36,149,1,414.01,0.0,414.01,Menu Item 149,9,409.0,239.18,9,Completed,2025-05-01,414.01,174.82999999999998
355,36,9,2,359.85,0.0,719.7,Menu Item 009,9,372.0,140.35,9,Completed,2025-05-01,719.7,439.00000000000006
356,36,9,1,371.01,0.0,371.01,Menu Item 009,9,372.0,140.35,9,Completed,2025-05-01,371.01,230.66
357,36,69,2,273.98,0.0,547.96,Menu Item 069,9,261.0,94.8,9,Completed,2025-05-01,547.96,358.36
358,36,149,1,424.21,0.0,424.21,Menu Item 149,9,409.0,239.18,9,Completed,2025-05-01,424.21,185.02999999999997
359,36,9,2,381.1,0.0,762.2,Menu Item 009,9,372.0,140.35,9,Completed,2025-05-01,762.2,481.50000000000006
360,36,149,1,418.85,0.0,418.85,Menu Item 149,9,409.0,239.18,9,Completed,2025-05-01,418.85,179.67000000000002
361,37,22,1,847.53,0.0,847.53,Menu Item 022,2,861.0,323.47,2,Completed,2025-02-24,847.53,524.06
362,37,142,1,1695.03,0.0,1695.03,Menu Item 142,2,1669.0,919.35,2,Completed,2025-02-24,1695.03,775.68
363,37,22,1,859.98,0.0,859.98,Menu Item 022,2,861.0,323.47,2,Completed,2025-02-24,859.98,536.51
364,37,62,2,1233.98,0.0,2467.96,Menu Item 062,2,1283.0,509.77,2,Completed,2025-02-24,2467.96,1448.42
365,37,62,1,1316.19,0.0,1316.19,Menu Item 062,2,1283.0,509.77,2,Completed,2025-02-24,1316.19,806.4200000000001
366,37,102,3,1584.48,0.0,4753.44,Menu Item 102,2,1604.0,774.17,2,Completed,2025-02-24,4753.44,2430.93
367,37,102,1,1562.07,0.0,1562.07,Menu Item 102,2,1604.0,774.17,2,Completed,2025-02-24,1562.07,787.9
368,37,22,2,864.84,0.0,1729.68,Menu Item 022,2,861.0,323.47,2,Completed,2025-02-24,1729.68,1082.74
369,37,102,1,1627.71,0.0,1627.71,Menu Item 102,2,1604.0,774.17,2,Completed,2025-02-24,1627.71,853.5400000000001
370,37,22,1,837.72,0.0,837.72,Menu Item 022,2,861.0,323.47,2,Completed,2025-02-24,837.72,514.25
371,38,74,2,419.53,0.0,839.06,Menu Item 074,4,430.0,155.9,14,Completed,2025-08-28,839.06,527.26
372,38,114,1,816.19,0.0,816.19,Menu Item 114,4,843.0,544.89,14,Completed,2025-08-28,816.19,271.30000000000007
373,38,74,1,449.36,0.0,449.36,Menu Item 074,4,430.0,155.9,14,Completed,2025-08-28,449.36,293.46000000000004
374,38,14,1,406.08,0.0,406.08,Menu Item 014,4,417.0,231.23,14,Completed,2025-08-28,406.08,174.85
375,38,14,1,428.41,0.0,428.41,Menu Item 014,4,417.0,231.23,14,Completed,2025-08-28,428.41,197.18000000000004
376,38,14,1,409.59,0.0,409.59,Menu Item 014,4,417.0,231.23,14,Completed,2025-08-28,409.59,178.35999999999999
377,38,74,2,431.26,0.0,862.52,Menu Item 074,4,430.0,155.9,14,Completed,2025-08-28,862.52,550.72
378,38,54,1,343.4,0.0,343.4,Menu Item 054,4,340.0,182.18,14,Completed,2025-08-28,343.4,161.21999999999997
379,38,14,1,406.23,0.0,406.23,Menu Item 014,4,417.0,231.23,14,Completed,2025-08-28,406.23,175.00000000000003
380,38,134,1,769.3,0.0,769.3,Menu Item 134,4,738.0,288.34,14,Completed,2025-08-28,769.3,480.96
381,39,26,1,1082.59,0.0,1082.59,Menu Item 026,6,1052.0,606.56,6,Completed,2025-05-24,1082.59,476.03
382,39,146,2,1208.9,0.0,2417.8,Menu Item 146,6,1193.0,742.53,6,Completed,2025-05-24,2417.8,932.7400000000002
383,39,26,1,1079.83,0.0,1079.83,Menu Item 026,6,1052.0,606.56,6,Completed,2025-05-24,1079.83,473.27
384,39,106,1,697.82,0.0,697.82,Menu Item 106,6,703.0,277.13,6,Completed,2025-05-24,697.82,420.69000000000005
385,39,26,2,1023.46,0.0,2046.92,Menu Item 026,6,1052.0,606.56,6,Completed,2025-05-24,2046.92,833.8000000000002
386,39,26,1,1017.77,0.0,1017.77,Menu Item 026,6,1052.0,606.56,6,Completed,2025-05-24,1017.77,411.21000000000004
387,39,46,1,1284.12,0.0,1284.12,Menu Item 046,6,1303.0,633.91,6,Completed,2025-05-24,1284.12,650.2099999999999
388,39,26,2,1079.24,0.0,2158.48,Menu Item 026,6,1052.0,606.56,6,Completed,2025-05-24,2158.48,945.3600000000001
389,39,126,4,1278.42,0.0,5113.68,Menu Item 126,6,1283.0,670.63,6,Completed,2025-05-24,5113.68,2431.1600000000003
390,39,6,1,806.47,0.0,806.47,Menu Item 006,6,771.0,302.15,6,Completed,2025-05-24,806.47,504.32000000000005
391,40,117,1,876.1,0.0,876.1,Menu Item 117,7,886.0,429.73,17,Completed,2025-01-11,876.1,446.37
392,40,17,1,578.39,0.0,578.39,Menu Item 017,7,582.0,292.34,17,Completed,2025-01-11,578.39,286.05
393,40,77,2,992.47,0.0,1984.94,Menu Item 077,7,973.0,598.63,17,Completed,2025-01-11,1984.94,787.6800000000001
394,40,117,1,895.12,0.0,895.12,Menu Item 117,7,886.0,429.73,17,Completed,2025-01-11,895.12,465.39
395,40,57,1,665.26,0.0,665.26,Menu Item 057,7,671.0,314.52,17,Completed,2025-01-11,665.26,350.74
396,40,117,1,886.5,0.0,886.5,Menu Item 117,7,886.0,429.73,17,Completed,2025-01-11,886.5,456.77
397,40,17,1,583.49,0.0,583.49,Menu Item 017,7,582.0,292.34,17,Completed,2025-01-11,583.49,291.15000000000003
398,40,117,1,930.09,0.0,930.09,Menu Item 117,7,886.0,429.73,17,Completed,2025-01-11,930.09,500.36
399,40,137,2,852.5,0.0,1705.0,Menu Item 137,7,831.0,353.74,17,Completed,2025-01-11,1705.0,997.52
400,40,17,2,553.71,0.0,1107.42,Menu Item 017,7,582.0,292.34,17,Completed,2025-01-11,1107.42,522.7400000000001
401,41,119,1,234.32,0.0,234.32,Menu Item 119,9,242.0,104.64,19,Completed,2025-04-09,234.32,129.68
402,41,119,1,244.52,0.0,244.52,Menu Item 119,9,242.0,104.64,19,Completed,2025-04-09,244.52,139.88
403,41,119,2,250.91,0.0,501.82,Menu Item 119,9,242.0,104.64,19,Completed,2025-04-09,501.82,292.53999999999996
404,41,119,2,248.72,0.0,497.44,Menu Item 119,9,242.0,104.64,19,Completed,2025-04-09,497.44,288.15999999999997
405,41,139,3,235.56,0.0,706.68,Menu Item 139,9,234.0,127.54,19,Completed,2025-04-09,706.68,324.05999999999995
406,41,139,2,223.56,0.0,447.12,Menu Item 139,9,234.0,127.54,19,Completed,2025-04-09,447.12,192.04
407,41,79,2,205.68,0.0,411.36,Menu Item 079,9,203.0,130.5,19,Completed,2025-04-09,411.36,150.36
408,41,139,2,229.6,0.0,459.2,Menu Item 139,9,234.0,127.54,19,Completed,2025-04-09,459.2,204.11999999999998
409,41,139,2,228.2,0.0,456.4,Menu Item 139,9,234.0,127.54,19,Completed,2025-04-09,456.4,201.31999999999996
410,41,119,1,243.08,0.0,243.08,Menu Item 119,9,242.0,104.64,19,Completed,2025-04-09,243.08,138.44
411,42,116,1,1069.68,0.0,1069.68,Menu Item 116,6,1061.0,513.28,16,Completed,2025-07-11,1069.68,556.4000000000001
412,42,16,2,935.39,0.0,1870.78,Menu Item 016,6,964.0,338.34,16,Completed,2025-07-11,1870.78,1194.1
413,42,116,1,1109.58,0.0,1109.58,Menu Item 116,6,1061.0,513.28,16,Completed,2025-07-11,1109.58,596.3
414,42,36,1,903.89,0.0,903.89,Menu Item 036,6,920.0,450.9,16,Completed,2025-07-11,903.89,452.99
415,42,76,1,738.39,0.0,738.39,Menu Item 076,6,755.0,415.31,16,Completed,2025-07-11,738.39,323.08
416,42,36,1,961.0,0.0,961.0,Menu Item 036,6,920.0,450.9,16,Completed,2025-07-11,961.0,510.1
417,42,36,1,934.82,0.0,934.82,Menu Item 036,6,920.0,450.9,16,Completed,2025-07-11,934.82,483.9200000000001
418,42,16,1,987.93,0.0,987.93,Menu Item 016,6,964.0,338.34,16,Completed,2025-07-11,987.93,649.5899999999999
419,42,116,1,1050.32,0.0,1050.32,Menu Item 116,6,1061.0,513.28,16,Completed,2025-07-11,1050.32,537.04
420,42,76,2,775.32,0.0,1550.64,Menu Item 076,6,755.0,415.31,16,Completed,2025-07-11,1550.64,720.0200000000001
421,43,133,1,959.16,0.0,959.16,Menu Item 133,3,927.0,508.83,13,Completed,2025-09-15,959.16,450.33
422,43,73,2,402.1,0.0,804.2,Menu Item 073,3,386.0,231.75,13,Completed,2025-09-15,804.2,340.70000000000005
423,43,73,1,377.53,0.0,377.53,Menu Item 073,3,386.0,231.75,13,Completed,2025-09-15,377.53,145.77999999999997
424,43,73,1,385.05,0.0,385.05,Menu Item 073,3,386.0,231.75,13,Completed,2025-09-15,385.05,153.3
425,43,113,1,469.72,0.0,469.72,Menu Item 113,3,474.0,230.81,13,Completed,2025-09-15,469.72,238.91000000000003
426,43,53,2,469.87,0.0,939.74,Menu Item 053,3,472.0,298.53,13,Completed,2025-09-15,939.74,342.68000000000006
427,43,93,2,868.56,0.0,1737.12,Menu Item 093,3,882.0,553.61,13,Completed,2025-09-15,1737.12,629.8999999999999
428,43,133,1,907.65,0.0,907.65,Menu Item 133,3,927.0,508.83,13,Completed,2025-09-15,907.65,398.82
429,43,113,1,477.5,0.0,477.5,Menu Item 113,3,474.0,230.81,13,Completed,2025-09-15,477.5,246.69
430,43,113,3,476.85,0.0,1430.55,Menu Item 113,3,474.0,230.81,13,Completed,2025-09-15,1430.55,738.1199999999999
431,44,27,1,736.97,0.0,736.97,Menu Item 027,7,719.0,337.71,7,Completed,2025-12-20,736.97,399.26000000000005
432,44,127,1,724.47,0.0,724.47,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-20,724.47,390.39000000000004
433,44,87,2,1028.17,0.0,2056.34,Menu Item 087,7,1056.0,530.98,7,Completed,2025-12-20,2056.34,994.3800000000001
434,44,107,2,875.14,0.0,1750.28,Menu Item 107,7,886.0,472.58,7,Completed,2025-12-20,1750.28,805.12
435,44,87,3,1058.84,0.0,3176.52,Menu Item 087,7,1056.0,530.98,7,Completed,2025-12-20,3176.52,1583.58
436,44,127,1,725.77,0.0,725.77,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-20,725.77,391.69
437,44,127,1,749.86,0.0,749.86,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-20,749.86,415.78000000000003
438,44,127,1,765.33,0.0,765.33,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-20,765.33,431.25000000000006
439,44,127,1,729.78,0.0,729.78,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-20,729.78,395.7
440,44,127,2,747.88,0.0,1495.76,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-20,1495.76,827.6
441,45,139,2,222.92,0.0,445.84,Menu Item 139,9,234.0,127.54,19,Completed,2025-07-22,445.84,190.75999999999996
442,45,139,2,228.32,0.0,456.64,Menu Item 139,9,234.0,127.54,19,Completed,2025-07-22,456.64,201.55999999999997
443,45,139,2,242.64,0.0,485.28,Menu Item 139,9,234.0,127.54,19,Completed,2025-07-22,485.28,230.19999999999996
444,45,59,1,355.33,0.0,355.33,Menu Item 059,9,354.0,189.87,19,Completed,2025-07-22,355.33,165.45999999999998
445,45,139,1,245.2,0.0,245.2,Menu Item 139,9,234.0,127.54,19,Completed,2025-07-22,245.2,117.65999999999998
446,45,99,1,202.42,0.0,202.42,Menu Item 099,9,209.0,111.74,19,Completed,2025-07-22,202.42,90.67999999999999
447,45,119,1,248.64,0.0,248.64,Menu Item 119,9,242.0,104.64,19,Completed,2025-07-22,248.64,144.0
448,45,19,1,306.14,0.0,306.14,Menu Item 019,9,311.0,179.99,19,Completed,2025-07-22,306.14,126.14999999999998
449,45,79,1,964.22,0.0,964.22,Menu Item 079,9,203.0,130.5,19,Completed,2025-07-22,964.22,833.72
450,45,119,1,253.26,0.0,253.26,Menu Item 119,9,242.0,104.64,19,Completed,2025-07-22,253.26,148.62
451,46,125,2,1745.6,0.0,3491.2,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-03-11,3491.2,1214.52
452,46,105,1,1047.09,0.0,1047.09,Menu Item 105,5,1081.0,596.54,5,Completed,2025-03-11,1047.09,450.54999999999995
453,46,45,2,619.18,0.0,1238.36,Menu Item 045,5,604.0,389.94,5,Completed,2025-03-11,1238.36,458.4799999999999
454,46,125,1,1885.73,0.0,1885.73,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-03-11,1885.73,747.3900000000001
455,46,45,1,582.75,0.0,582.75,Menu Item 045,5,604.0,389.94,5,Completed,2025-03-11,582.75,192.81
456,46,45,1,617.23,0.0,617.23,Menu Item 045,5,604.0,389.94,5,Completed,2025-03-11,617.23,227.29000000000002
457,46,65,1,872.41,0.0,872.41,Menu Item 065,5,836.0,515.74,5,Completed,2025-03-11,872.41,356.66999999999996
458,46,65,2,797.84,0.0,1595.68,Menu Item 065,5,836.0,515.74,5,Completed,2025-03-11,1595.68,564.2
459,46,45,2,598.08,0.0,1196.16,Menu Item 045,5,604.0,389.94,5,Completed,2025-03-11,1196.16,416.2800000000001
460,46,45,2,593.2,0.0,1186.4,Menu Item 045,5,604.0,389.94,5,Completed,2025-03-11,1186.4,406.5200000000001
461,47,133,1,885.35,0.0,885.35,Menu Item 133,3,927.0,508.83,13,Completed,2025-07-05,885.35,376.52000000000004
462,47,133,1,895.11,0.0,895.11,Menu Item 133,3,927.0,508.83,13,Completed,2025-07-05,895.11,386.28000000000003
463,47,33,2,882.83,0.0,1765.66,Menu Item 033,3,902.0,351.5,13,Completed,2025-07-05,1765.66,1062.66
464,47,33,2,920.83,0.0,1841.66,Menu Item 033,3,902.0,351.5,13,Completed,2025-07-05,1841.66,1138.66
465,47,133,1,917.52,0.0,917.52,Menu Item 133,3,927.0,508.83,13,Completed,2025-07-05,917.52,408.69
466,47,133,2,951.08,0.0,1902.16,Menu Item 133,3,927.0,508.83,13,Completed,2025-07-05,1902.16,884.5000000000001
467,47,13,3,617.3,0.0,1851.9,Menu Item 013,3,607.0,389.28,13,Completed,2025-07-05,1851.9,684.0600000000002
468,47,113,1,465.85,0.0,465.85,Menu Item 113,3,474.0,230.81,13,Completed,2025-07-05,465.85,235.04000000000002
469,47,73,1,388.35,0.0,388.35,Menu Item 073,3,386.0,231.75,13,Completed,2025-07-05,388.35,156.60000000000002
470,47,93,3,902.61,0.0,2707.83,Menu Item 093,3,882.0,553.61,13,Completed,2025-07-05,2707.83,1047.0
501,51,139,2,226.19,0.0,452.38,Menu Item 139,9,234.0,127.54,19,Completed,2025-10-12,452.38,197.29999999999998
502,51,99,1,216.44,0.0,216.44,Menu Item 099,9,209.0,111.74,19,Completed,2025-10-12,216.44,104.7
503,51,39,1,209.9,0.0,209.9,Menu Item 039,9,218.0,88.74,19,Completed,2025-10-12,209.9,121.16000000000001
504,51,79,2,199.24,0.0,398.48,Menu Item 079,9,203.0,130.5,19,Completed,2025-10-12,398.48,137.48000000000002
505,51,139,1,243.49,0.0,243.49,Menu Item 139,9,234.0,127.54,19,Completed,2025-10-12,243.49,115.95
506,51,79,1,212.5,0.0,212.5,Menu Item 079,9,203.0,130.5,19,Completed,2025-10-12,212.5,82.0
507,51,139,1,225.32,0.0,225.32,Menu Item 139,9,234.0,127.54,19,Completed,2025-10-12,225.32,97.77999999999999
508,51,139,1,245.26,0.0,245.26,Menu Item 139,9,234.0,127.54,19,Completed,2025-10-12,245.26,117.71999999999998
509,51,19,1,299.11,0.0,299.11,Menu Item 019,9,311.0,179.99,19,Completed,2025-10-12,299.11,119.12
510,51,59,3,358.86,0.0,1076.58,Menu Item 059,9,354.0,189.87,19,Completed,2025-10-12,1076.58,506.9699999999999
511,52,46,2,1307.79,0.0,2615.58,Menu Item 046,6,1303.0,633.91,6,Completed,2025-02-04,2615.58,1347.76
512,52,26,1,1046.18,0.0,1046.18,Menu Item 026,6,1052.0,606.56,6,Completed,2025-02-04,1046.18,439.6200000000001
513,52,6,2,782.29,234.69,1564.58,Menu Item 006,6,771.0,302.15,6,Completed,2025-02-04,1329.8899999999999,725.5899999999999
514,52,146,1,1136.96,0.0,1136.96,Menu Item 146,6,1193.0,742.53,6,Completed,2025-02-04,1136.96,394.43000000000006
515,52,46,2,1265.41,0.0,2530.82,Menu Item 046,6,1303.0,633.91,6,Completed,2025-02-04,2530.82,1263.0000000000002
516,52,46,1,1257.59,0.0,1257.59,Menu Item 046,6,1303.0,633.91,6,Completed,2025-02-04,1257.59,623.68
517,52,46,2,1269.46,0.0,2538.92,Menu Item 046,6,1303.0,633.91,6,Completed,2025-02-04,2538.92,1271.1000000000001
518,52,146,1,1179.85,0.0,1179.85,Menu Item 146,6,1193.0,742.53,6,Completed,2025-02-04,1179.85,437.31999999999994
519,52,26,1,1000.31,0.0,1000.31,Menu Item 026,6,1052.0,606.56,6,Completed,2025-02-04,1000.31,393.75
520,52,146,2,1181.9,0.0,2363.8,Menu Item 146,6,1193.0,742.53,6,Completed,2025-02-04,2363.8,878.7400000000002
521,53,127,1,767.27,0.0,767.27,Menu Item 127,7,760.0,334.08,7,Completed,2025-03-20,767.27,433.19
522,53,67,1,1080.44,0.0,1080.44,Menu Item 067,7,1049.0,635.56,7,Completed,2025-03-20,1080.44,444.8800000000001
523,53,127,1,743.89,0.0,743.89,Menu Item 127,7,760.0,334.08,7,Completed,2025-03-20,743.89,409.81
524,53,87,2,1070.88,0.0,2141.76,Menu Item 087,7,1056.0,530.98,7,Completed,2025-03-20,2141.76,1079.8000000000002
525,53,107,4,914.25,0.0,3657.0,Menu Item 107,7,886.0,472.58,7,Completed,2025-03-20,3657.0,1766.68
526,53,27,2,734.42,0.0,1468.84,Menu Item 027,7,719.0,337.71,7,Completed,2025-03-20,1468.84,793.42
527,53,147,2,574.32,0.0,1148.64,Menu Item 147,7,603.0,224.8,7,Completed,2025-03-20,1148.64,699.0400000000001
528,53,107,1,885.72,0.0,885.72,Menu Item 107,7,886.0,472.58,7,Completed,2025-03-20,885.72,413.14000000000004
529,53,27,1,691.11,0.0,691.11,Menu Item 027,7,719.0,337.71,7,Completed,2025-03-20,691.11,353.40000000000003
530,53,127,2,788.69,0.0,1577.38,Menu Item 127,7,760.0,334.08,7,Completed,2025-03-20,1577.38,909.2200000000001
541,55,133,2,898.23,0.0,1796.46,Menu Item 133,3,927.0,508.83,13,Completed,2025-07-26,1796.46,778.8000000000001
542,55,13,1,601.84,0.0,601.84,Menu Item 013,3,607.0,389.28,13,Completed,2025-07-26,601.84,212.56000000000006
