order_id,customer_id,restaurant_id,order_date,order_time,order_status,order_channel,payment_method,promotion_id,total_amount,restaurant_name,restaurant_type,location_id,city_area,gender,preferred_channel,promotion_name,promotion_type
237,20767,16,2025-04-18,11:37:00,Completed,Takeaway,Cash,,13285.01,Restaurant 016,Cafe,16,Garden-16,Female,Takeaway,,
238,45140,20,2025-08-14,13:54:00,Completed,Website/App,Online Wallet,,5431.05,Restaurant 020,Fast Food,20,Korangi-20,Female,Website/App,,
239,31950,19,2025-07-07,14:27:00,Completed,Website/App,Cash,,4066.86,Restaurant 019,Fast Food,19,Defence-19,Other,Dine-in,,
240,21736,6,2025-11-15,12:07:00,Completed,Dine-in,Card,,18667.54,Restaurant 006,Fast Food,6,Garden-6,Other,Third-party Delivery,,
241,38113,13,2025-02-10,21:26:00,Completed,Dine-in,Online Wallet,21,8905.04,Restaurant 013,Cafe,13,East-13,Male,Takeaway,Promotion 021,Seasonal
242,10072,10,2025-06-08,12:05:00,Completed,Website/App,Cash,15,9334.74,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Dine-in,Promotion 015,Percentage Discount
245,19825,4,2025-11-11,12:04:00,Completed,Takeaway,Online Wallet,,12343.54,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
246,24226,5,2025-08-03,20:48:00,Completed,Dine-in,Cash,,14233.71,Restaurant 005,Casual Dining,5,Central-5,Female,Dine-in,,
247,37293,13,2025-09-10,20:03:00,Completed,Third-party Delivery,Card,,7596.86,Restaurant 013,Cafe,13,East-13,Other,Third-party Delivery,,
249,7522,13,2025-06-07,19:40:00,Completed,Website/App,Card,,8999.78,Restaurant 013,Cafe,13,East-13,Male,Website/App,,
250,35113,6,2025-09-02,21:39:00,Completed,Third-party Delivery,Online Wallet,117,16443.57,Restaurant 006,Fast Food,6,Garden-6,Female,Third-party Delivery,Promotion 117,Bundle
251,27691,11,2025-08-29,20:14:00,Completed,Dine-in,Card,120,13945.29,Restaurant 011,Cafe,11,North-11,Other,Dine-in,Promotion 120,Seasonal
252,5407,8,2025-06-16,21:23:00,Completed,Third-party Delivery,Cash,,7718.46,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Third-party Delivery,,
253,16655,13,2025-12-06,21:33:00,Completed,Website/App,Card,62,7996.75,Restaurant 013,Cafe,13,East-13,Male,Dine-in,Promotion 062,Seasonal
255,8168,1,2025-11-20,12:40:00,Completed,Takeaway,Online Wallet,110,9448.8,Restaurant 001,Casual Dining,1,North-1,Male,Third-party Delivery,Promotion 110,Percentage Discount
256,44926,13,2025-12-01,14:19:00,Completed,Takeaway,Online Wallet,62,15637.39,Restaurant 013,Cafe,13,East-13,Other,Dine-in,Promotion 062,Seasonal
257,19016,5,2025-07-21,21:34:00,Completed,Dine-in,Cash,,12809.92,Restaurant 005,Casual Dining,5,Central-5,Female,Dine-in,,
258,11437,18,2025-05-30,19:18:00,Completed,Takeaway,Online Wallet,97,7540.98,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,Promotion 097,Seasonal
259,1590,18,2025-11-06,17:35:00,Completed,Website/App,Cash,,8005.63,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,,
260,1354,9,2025-07-15,12:55:00,Completed,Third-party Delivery,Card,,5163.21,Restaurant 009,Cafe,9,Defence-9,Female,Takeaway,,
261,14624,12,2025-09-14,09:03:00,Completed,Takeaway,Card,,12544.53,Restaurant 012,Fast Food,12,South-12,Female,Dine-in,,
262,14961,2,2025-06-23,13:21:00,Completed,Dine-in,Card,,16226.23,Restaurant 002,Casual Dining,2,South-2,Male,Website/App,,
263,39541,6,2025-02-17,21:51:00,Completed,Website/App,Online Wallet,74,13111.76,Restaurant 006,Fast Food,6,Garden-6,Other,Takeaway,Promotion 074,Seasonal
264,42146,2,2025-06-07,17:39:00,Completed,Takeaway,Online Wallet,,20812.93,Restaurant 002,Casual Dining,2,South-2,Female,Dine-in,,
265,21787,8,2025-02-04,14:59:00,Completed,Website/App,Card,1,8134.86,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Website/App,Promotion 001,Percentage Discount
266,46681,12,2025-09-18,21:40:00,Completed,Third-party Delivery,Cash,,17909.0,Restaurant 012,Fast Food,12,South-12,Male,Website/App,,
267,34303,16,2025-06-28,18:56:00,Completed,Third-party Delivery,Online Wallet,,11933.97,Restaurant 016,Cafe,16,Garden-16,Male,Dine-in,,
268,43366,10,2025-03-07,15:53:00,Completed,Dine-in,Online Wallet,2,4288.73,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Takeaway,Promotion 002,Bundle
269,16711,8,2025-03-23,22:17:00,Completed,Website/App,Card,,6463.57,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Takeaway,,
270,42096,3,2025-08-23,21:26:00,Completed,Website/App,Cash,,11159.45,Restaurant 003,Fast Food,3,East-3,Male,Takeaway,,
272,685,14,2025-05-31,22:08:00,Completed,Third-party Delivery,Card,,14645.13,Restaurant 014,Cafe,14,West-14,Other,Takeaway,,
273,14936,2,2025-01-01,21:21:00,Completed,Website/App,Card,,23238.95,Restaurant 002,Casual Dining,2,South-2,Other,Takeaway,,
275,24852,14,2025-07-05,22:59:00,Completed,Website/App,Cash,,10071.41,Restaurant 014,Cafe,14,West-14,Other,Takeaway,,
276,253,12,2025-11-09,18:47:00,Completed,Takeaway,Card,,23097.24,Restaurant 012,Fast Food,12,South-12,Other,Takeaway,,
277,48616,12,2025-09-15,21:55:00,Completed,Website/App,Card,23,21901.49,Restaurant 012,Fast Food,12,South-12,Female,Dine-in,Promotion 023,Seasonal
278,10346,6,2025-06-16,14:30:00,Completed,Dine-in,Online Wallet,,18727.06,Restaurant 006,Fast Food,6,Garden-6,Other,Website/App,,
279,43351,5,2025-05-01,20:26:00,Completed,Website/App,Cash,,14960.74,Restaurant 005,Casual Dining,5,Central-5,Female,Takeaway,,
280,35156,11,2025-11-29,21:17:00,Completed,Takeaway,Card,,13977.8,Restaurant 011,Cafe,11,North-11,Male,Dine-in,,
281,36060,20,2025-12-15,10:05:00,Completed,Website/App,Card,,3637.16,Restaurant 020,Fast Food,20,Korangi-20,Female,Takeaway,,
282,8282,17,2025-10-27,20:27:00,Completed,Website/App,Cash,,14796.04,Restaurant 017,Casual Dining,17,Clifton-17,Other,Dine-in,,
283,18467,2,2025-01-26,21:23:00,Completed,Third-party Delivery,Cash,,19722.81,Restaurant 002,Casual Dining,2,South-2,Female,Takeaway,,
284,45470,12,2025-01-30,22:06:00,Completed,Dine-in,Cash,,23251.48,Restaurant 012,Fast Food,12,South-12,Male,Dine-in,,
285,8960,20,2025-03-07,18:51:00,Completed,Takeaway,Card,,7363.97,Restaurant 020,Fast Food,20,Korangi-20,Other,Third-party Delivery,,
286,17904,18,2025-01-09,13:46:00,Completed,Third-party Delivery,Cash,,8183.04,Restaurant 018,Fast Food,18,Gulshan-18,Male,Website/App,,
287,38357,12,2025-11-03,19:06:00,Completed,Takeaway,Cash,,20703.87,Restaurant 012,Fast Food,12,South-12,Male,Third-party Delivery,,
291,23917,16,2025-12-17,09:58:00,Completed,Website/App,Online Wallet,,10234.94,Restaurant 016,Cafe,16,Garden-16,Other,Takeaway,,
292,31208,8,2025-11-07,18:23:00,Completed,Dine-in,Online Wallet,,5567.99,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Third-party Delivery,,
293,10050,12,2025-09-13,19:56:00,Completed,Third-party Delivery,Cash,,23170.0,Restaurant 012,Fast Food,12,South-12,Other,Third-party Delivery,,
294,5454,9,2025-06-25,18:15:00,Completed,Dine-in,Cash,56,3992.21,Restaurant 009,Cafe,9,Defence-9,Male,Website/App,Promotion 056,Percentage Discount
295,11443,15,2025-05-16,21:40:00,Completed,Third-party Delivery,Cash,22,16457.6,Restaurant 015,Fast Food,15,Central-15,Female,Takeaway,Promotion 022,Seasonal
296,19095,11,2025-06-12,20:16:00,Completed,Website/App,Online Wallet,,10450.78,Restaurant 011,Cafe,11,North-11,Other,Dine-in,,
298,39332,7,2025-03-10,14:07:00,Completed,Website/App,Online Wallet,,12827.39,Restaurant 007,Casual Dining,7,Clifton-7,Other,Dine-in,,
302,43531,6,2025-10-30,09:59:00,Completed,Website/App,Cash,7,9416.9,Restaurant 006,Fast Food,6,Garden-6,Female,Third-party Delivery,Promotion 007,Bundle
304,49337,17,2025-03-26,15:21:00,Completed,Website/App,Card,,13473.13,Restaurant 017,Casual Dining,17,Clifton-17,Other,Dine-in,,
305,998,10,2025-06-08,18:18:00,Completed,Takeaway,Card,,5404.0,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Dine-in,,
306,17677,14,2025-10-01,15:34:00,Completed,Third-party Delivery,Online Wallet,,6594.19,Restaurant 014,Cafe,14,West-14,Male,Dine-in,,
307,48936,10,2025-12-26,21:43:00,Completed,Takeaway,Card,,4454.32,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Third-party Delivery,,
309,2968,7,2025-08-29,21:40:00,Completed,Dine-in,Card,,10280.72,Restaurant 007,Casual Dining,7,Clifton-7,Other,Dine-in,,
310,6398,13,2025-12-26,16:57:00,Completed,Website/App,Cash,62,10628.68,Restaurant 013,Cafe,13,East-13,Other,Dine-in,Promotion 062,Seasonal
311,2881,4,2025-07-23,16:08:00,Completed,Takeaway,Card,,8486.79,Restaurant 004,Cafe,4,West-4,Female,Takeaway,,
313,21274,9,2025-01-15,20:30:00,Completed,Takeaway,Cash,,5654.46,Restaurant 009,Cafe,9,Defence-9,Female,Takeaway,,
314,38444,9,2025-08-14,19:00:00,Completed,Website/App,Online Wallet,50,4692.16,Restaurant 009,Cafe,9,Defence-9,Male,Dine-in,Promotion 050,Seasonal
315,33666,9,2025-04-20,22:22:00,Completed,Website/App,Online Wallet,,4651.14,Restaurant 009,Cafe,9,Defence-9,Male,Dine-in,,
316,36828,17,2025-05-04,19:31:00,Completed,Dine-in,Cash,,13818.15,Restaurant 017,Casual Dining,17,Clifton-17,Male,Third-party Delivery,,
317,17253,1,2025-08-27,22:03:00,Completed,Website/App,Card,105,10862.86,Restaurant 001,Casual Dining,1,North-1,Male,Dine-in,Promotion 105,Percentage Discount
318,39517,8,2025-06-24,20:37:00,Completed,Takeaway,Cash,,5437.6,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Dine-in,,
319,39575,13,2025-11-22,21:50:00,Completed,Website/App,Online Wallet,,6339.89,Restaurant 013,Cafe,13,East-13,Male,Website/App,,
320,16823,12,2025-03-15,18:54:00,Completed,Website/App,Cash,38,14557.68,Restaurant 012,Fast Food,12,South-12,Other,Third-party Delivery,Promotion 038,Percentage Discount
321,39144,10,2025-09-03,12:38:00,Completed,Dine-in,Cash,,8443.14,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Takeaway,,
322,35869,9,2025-06-05,13:18:00,Completed,Third-party Delivery,Cash,,3576.07,Restaurant 009,Cafe,9,Defence-9,Male,Third-party Delivery,,
323,47142,4,2025-01-23,21:09:00,Completed,Website/App,Cash,,7177.27,Restaurant 004,Cafe,4,West-4,Other,Dine-in,,
324,41025,20,2025-11-29,18:18:00,Completed,Dine-in,Card,,4261.81,Restaurant 020,Fast Food,20,Korangi-20,Female,Takeaway,,
326,48969,4,2025-07-21,21:24:00,Completed,Takeaway,Card,,9679.5,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
327,16262,2,2025-12-25,21:55:00,Completed,Third-party Delivery,Cash,,15520.02,Restaurant 002,Casual Dining,2,South-2,Male,Third-party Delivery,,
328,37499,20,2025-09-18,20:41:00,Completed,Third-party Delivery,Cash,,4453.26,Restaurant 020,Fast Food,20,Korangi-20,Other,Dine-in,,
329,19841,16,2025-07-01,14:46:00,Completed,Takeaway,Online Wallet,,12229.19,Restaurant 016,Cafe,16,Garden-16,Male,Third-party Delivery,,
330,19643,20,2025-03-05,20:06:00,Completed,Takeaway,Cash,,3599.69,Restaurant 020,Fast Food,20,Korangi-20,Female,Takeaway,,
331,46709,1,2025-12-25,21:29:00,Completed,Dine-in,Cash,,10122.29,Restaurant 001,Casual Dining,1,North-1,Female,Website/App,,
332,26399,2,2025-07-12,12:55:00,Completed,Dine-in,Card,,11397.97,Restaurant 002,Casual Dining,2,South-2,Male,Dine-in,,
334,10441,4,2025-03-16,21:00:00,Completed,Website/App,Cash,,5879.97,Restaurant 004,Cafe,4,West-4,Female,Takeaway,,
335,32137,11,2025-05-04,18:35:00,Completed,Third-party Delivery,Card,,9677.09,Restaurant 011,Cafe,11,North-11,Male,Takeaway,,
336,2572,8,2025-09-02,18:54:00,Completed,Dine-in,Online Wallet,,7210.56,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Dine-in,,
337,34813,6,2025-11-12,09:17:00,Completed,Third-party Delivery,Online Wallet,,15673.21,Restaurant 006,Fast Food,6,Garden-6,Other,Website/App,,
338,25956,6,2025-09-16,15:02:00,Completed,Takeaway,Online Wallet,,14758.46,Restaurant 006,Fast Food,6,Garden-6,Male,Takeaway,,
339,14528,9,2025-10-26,17:49:00,Completed,Website/App,Cash,,3153.7,Restaurant 009,Cafe,9,Defence-9,Other,Dine-in,,
342,33741,4,2025-04-24,20:31:00,Completed,Dine-in,Card,,9696.14,Restaurant 004,Cafe,4,West-4,Female,Dine-in,,
343,29400,1,2025-12-17,18:01:00,Completed,Website/App,Card,110,12254.79,Restaurant 001,Casual Dining,1,North-1,Female,Website/App,Promotion 110,Percentage Discount
344,26601,18,2025-11-28,14:30:00,Completed,Takeaway,Cash,,8840.33,Restaurant 018,Fast Food,18,Gulshan-18,Female,Website/App,,
345,42358,5,2025-12-03,13:59:00,Completed,Website/App,Online Wallet,,17511.39,Restaurant 005,Casual Dining,5,Central-5,Male,Takeaway,,
346,20218,15,2025-01-17,14:44:00,Completed,Website/App,Online Wallet,,13689.19,Restaurant 015,Fast Food,15,Central-15,Female,Takeaway,,
347,27292,10,2025-03-18,15:57:00,Completed,Dine-in,Online Wallet,,6708.98,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Third-party Delivery,,
348,33452,9,2025-05-19,18:00:00,Completed,Dine-in,Online Wallet,,4844.16,Restaurant 009,Cafe,9,Defence-9,Female,Website/App,,
349,29497,3,2025-04-22,12:42:00,Completed,Website/App,Cash,,9378.63,Restaurant 003,Fast Food,3,East-3,Other,Website/App,,
351,22533,19,2025-10-23,18:14:00,Completed,Website/App,Cash,,3524.63,Restaurant 019,Fast Food,19,Defence-19,Male,Dine-in,,
352,8630,12,2025-12-04,20:16:00,Completed,Website/App,Card,,22386.63,Restaurant 012,Fast Food,12,South-12,Male,Dine-in,,
353,24115,3,2025-05-06,18:53:00,Completed,Takeaway,Card,,15449.64,Restaurant 003,Fast Food,3,East-3,Male,Website/App,,
354,21702,16,2025-06-05,22:46:00,Completed,Third-party Delivery,Online Wallet,72,9042.39,Restaurant 016,Cafe,16,Garden-16,Other,Dine-in,Promotion 072,Percentage Discount
356,27915,19,2025-12-20,20:19:00,Completed,Dine-in,Online Wallet,,3276.05,Restaurant 019,Fast Food,19,Defence-19,Male,Takeaway,,
357,32685,6,2025-07-30,21:22:00,Completed,Website/App,Online Wallet,,15877.47,Restaurant 006,Fast Food,6,Garden-6,Female,Website/App,,
359,3985,9,2025-09-12,21:50:00,Completed,Takeaway,Cash,,5170.14,Restaurant 009,Cafe,9,Defence-9,Other,Dine-in,,
360,25898,19,2025-11-09,20:08:00,Completed,Takeaway,Cash,,3586.63,Restaurant 019,Fast Food,19,Defence-19,Female,Takeaway,,
361,40088,9,2025-03-29,18:37:00,Completed,Dine-in,Card,,3117.89,Restaurant 009,Cafe,9,Defence-9,Other,Dine-in,,
362,3885,11,2025-07-20,16:02:00,Completed,Website/App,Online Wallet,,12839.59,Restaurant 011,Cafe,11,North-11,Male,Website/App,,
363,5013,20,2025-06-06,21:32:00,Completed,Dine-in,Cash,45,5154.12,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,Promotion 045,Bundle
364,7576,20,2025-11-18,18:09:00,Completed,Third-party Delivery,Card,,3856.21,Restaurant 020,Fast Food,20,Korangi-20,Male,Dine-in,,
365,15266,19,2025-10-18,20:19:00,Completed,Third-party Delivery,Cash,,2289.69,Restaurant 019,Fast Food,19,Defence-19,Female,Website/App,,
366,38713,20,2025-11-08,20:30:00,Completed,Takeaway,,84,6367.34,Restaurant 020,Fast Food,20,Korangi-20,Female,Third-party Delivery,Promotion 084,Seasonal
367,29401,18,2025-06-29,13:17:00,Completed,Third-party Delivery,Card,83,9354.2,Restaurant 018,Fast Food,18,Gulshan-18,Male,Website/App,Promotion 083,Seasonal
368,19124,14,2025-10-31,13:03:00,Completed,Dine-in,Cash,,8878.33,Restaurant 014,Cafe,14,West-14,Male,Third-party Delivery,,
369,32852,13,2025-01-15,09:16:00,Completed,Website/App,Online Wallet,,10691.55,Restaurant 013,Cafe,13,East-13,Female,Takeaway,,
370,8504,2,2025-06-08,20:36:00,Completed,Dine-in,Online Wallet,,22078.51,Restaurant 002,Casual Dining,2,South-2,Other,Takeaway,,
372,19610,1,2025-08-23,13:26:00,Completed,Third-party Delivery,Online Wallet,,10036.59,Restaurant 001,Casual Dining,1,North-1,Other,Takeaway,,
374,20475,4,2025-06-12,21:52:00,Completed,Website/App,Card,,5559.4,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
375,16332,2,2025-12-28,18:07:00,Completed,Website/App,Card,,23785.2,Restaurant 002,Casual Dining,2,South-2,Female,Third-party Delivery,,
377,48745,20,2025-05-13,13:37:00,Completed,Third-party Delivery,Online Wallet,29,3611.24,Restaurant 020,Fast Food,20,Korangi-20,Male,Takeaway,Promotion 029,Seasonal
378,18296,19,2025-02-27,21:45:00,Completed,Takeaway,Cash,,3936.8,Restaurant 019,Fast Food,19,Defence-19,Female,Third-party Delivery,,
379,27108,17,2025-12-27,22:58:00,Completed,Website/App,Online Wallet,,12827.88,Restaurant 017,Casual Dining,17,Clifton-17,Female,Third-party Delivery,,
380,13575,9,2025-02-15,14:25:00,Completed,Dine-in,Online Wallet,,6100.46,Restaurant 009,Cafe,9,Defence-9,Male,Third-party Delivery,,
381,13602,8,2025-10-07,19:47:00,Completed,Takeaway,Online Wallet,,6604.89,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Dine-in,,
383,19685,15,2025-12-21,21:13:00,Completed,Third-party Delivery,Online Wallet,,19351.04,Restaurant 015,Fast Food,15,Central-15,Female,Dine-in,,
384,18694,7,2025-01-13,14:39:00,Completed,Third-party Delivery,Cash,,9999.94,Restaurant 007,Casual Dining,7,Clifton-7,Other,Website/App,,
385,35321,20,2025-03-09,19:42:00,Completed,Website/App,Cash,29,6909.3,Restaurant 020,Fast Food,20,Korangi-20,Other,Third-party Delivery,Promotion 029,Seasonal
386,34044,20,2025-06-06,18:55:00,Completed,Takeaway,Cash,,5795.56,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,,
387,31701,9,2025-08-31,14:28:00,Completed,Takeaway,Card,,4874.93,Restaurant 009,Cafe,9,Defence-9,Other,Website/App,,
388,30783,1,2025-10-30,12:10:00,Completed,Takeaway,Card,,12282.31,Restaurant 001,Casual Dining,1,North-1,Other,Third-party Delivery,,
389,18800,17,2025-06-28,13:28:00,Completed,Third-party Delivery,Card,,8556.99,Restaurant 017,Casual Dining,17,Clifton-17,Male,Dine-in,,
390,8234,20,2025-03-31,15:23:00,Completed,Website/App,Card,,4441.68,Restaurant 020,Fast Food,20,Korangi-20,Male,Dine-in,,
393,6171,4,2025-01-31,16:12:00,Completed,Dine-in,Online Wallet,,6800.65,Restaurant 004,Cafe,4,West-4,Male,Third-party Delivery,,
395,31541,17,2025-08-14,21:59:00,Completed,Takeaway,Online Wallet,,14839.4,Restaurant 017,Casual Dining,17,Clifton-17,Female,Third-party Delivery,,
396,37516,5,2025-02-14,21:36:00,Completed,Third-party Delivery,Online Wallet,,13372.95,Restaurant 005,Casual Dining,5,Central-5,Female,Takeaway,,
397,46108,15,2025-11-13,20:28:00,Completed,Website/App,Card,,18740.56,Restaurant 015,Fast Food,15,Central-15,Other,Takeaway,,
398,43816,10,2025-05-04,13:12:00,Completed,Dine-in,Online Wallet,,6837.58,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Dine-in,,
399,29647,20,2025-01-02,22:20:00,Completed,Third-party Delivery,Card,58,5889.31,Restaurant 020,Fast Food,20,Korangi-20,Male,Third-party Delivery,Promotion 058,Percentage Discount
400,28688,14,2025-03-10,21:00:00,Completed,Third-party Delivery,Online Wallet,,10210.01,Restaurant 014,Cafe,14,West-14,Male,Takeaway,,
401,8647,5,2025-01-11,18:19:00,Completed,Third-party Delivery,Online Wallet,,16229.77,Restaurant 005,Casual Dining,5,Central-5,Other,Website/App,,
402,43057,2,2025-10-26,15:32:00,Completed,Third-party Delivery,Online Wallet,,12752.1,Restaurant 002,Casual Dining,2,South-2,Male,Takeaway,,
403,34135,3,2025-02-18,19:41:00,Completed,Dine-in,Cash,18,10183.69,Restaurant 003,Fast Food,3,East-3,Male,Third-party Delivery,Promotion 018,Seasonal
404,27556,1,2025-12-07,10:17:00,Completed,Third-party Delivery,Cash,,10627.19,Restaurant 001,Casual Dining,1,North-1,Male,Dine-in,,
407,18025,9,2025-06-29,13:42:00,Completed,Takeaway,Card,,4224.14,Restaurant 009,Cafe,9,Defence-9,Other,Website/App,,
408,2379,5,2025-01-01,18:54:00,Completed,Dine-in,Card,,17316.56,Restaurant 005,Casual Dining,5,Central-5,Other,Dine-in,,
409,12161,4,2025-08-28,15:56:00,Completed,Takeaway,Card,,9108.28,Restaurant 004,Cafe,4,West-4,Other,Takeaway,,
410,31122,14,2025-12-26,18:19:00,Completed,Website/App,Cash,,6117.87,Restaurant 014,Cafe,14,West-14,Male,Takeaway,,
411,46244,20,2025-05-13,12:19:00,Completed,Third-party Delivery,Card,,5563.8,Restaurant 020,Fast Food,20,Korangi-20,Female,Dine-in,,
412,8197,3,2025-06-15,13:09:00,Completed,Website/App,Card,,14162.31,Restaurant 003,Fast Food,3,East-3,Other,Website/App,,
413,2374,6,2025-10-25,11:03:00,Completed,Dine-in,Cash,,18523.08,Restaurant 006,Fast Food,6,Garden-6,Female,Takeaway,,
417,29413,10,2025-09-17,15:18:00,Completed,Takeaway,Online Wallet,,6786.09,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Dine-in,,
419,11642,4,2025-08-30,12:17:00,Completed,Third-party Delivery,Cash,,8570.79,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
420,8212,19,2025-07-05,21:02:00,Completed,Takeaway,Online Wallet,,2521.54,Restaurant 019,Fast Food,19,Defence-19,Male,Third-party Delivery,,
421,8516,10,2025-03-24,20:05:00,Completed,Third-party Delivery,Online Wallet,2,5928.84,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Third-party Delivery,Promotion 002,Bundle
423,28573,6,2025-06-19,18:54:00,Completed,Takeaway,Online Wallet,,15068.82,Restaurant 006,Fast Food,6,Garden-6,Female,Takeaway,,
424,46698,9,2025-06-27,12:20:00,Completed,Takeaway,Card,101,4732.63,Restaurant 009,Cafe,9,Defence-9,Other,Third-party Delivery,Promotion 101,Percentage Discount
425,45601,7,2025-02-06,20:23:00,Completed,Website/App,Online Wallet,,10529.55,Restaurant 007,Casual Dining,7,Clifton-7,Female,Third-party Delivery,,
426,10795,7,2025-05-10,18:53:00,Completed,Dine-in,Cash,,13962.45,Restaurant 007,Casual Dining,7,Clifton-7,Female,Website/App,,
427,48600,19,2025-12-04,20:04:00,Completed,Third-party Delivery,Cash,,3672.94,Restaurant 019,Fast Food,19,Defence-19,Female,Third-party Delivery,,
